"data","manancial","volume","pluviometria","pluviometriaacmes","mediames"
"2013-9-29","sistemaAltoTiete","53.7","3.7","56.2","84.5"
"2013-9-29","sistemaGuarapiranga","77.6","5.4","65.2","79.7"
"2013-9-29","sistemaCotia","86.5","4.0","74.0","88.5"
"2013-9-29","sistemaRioGrande","93.3","4.8","65.8","99.9"
"2013-9-29","sistemaRioClaro","93.0","6.3","122.6","147.1"
"2013-9-30","sistemaCantareira","40.3","0.4","37.5","91.9"
"2013-9-30","sistemaAltoTiete","53.7","0.8","57.0","84.5"
"2013-9-30","sistemaGuarapiranga","77.4","0.8","66.0","79.7"
"2013-9-30","sistemaCotia","86.3","0.4","74.4","88.5"
"2013-9-30","sistemaRioGrande","93.3","0.8","66.6","99.9"
"2013-9-30","sistemaRioClaro","92.4","0.3","122.9","147.1"
"2013-10-1","sistemaCantareira","40.2","6.4","6.4","132.6"
"2013-10-1","sistemaAltoTiete","53.6","4.8","4.8","118.6"
"2013-10-1","sistemaGuarapiranga","77.4","7.8","7.8","117.3"
"2013-10-1","sistemaCotia","86.5","7.2","7.2","119.8"
"2013-10-1","sistemaRioGrande","93.3","2.2","2.2","138.5"
"2013-10-1","sistemaRioClaro","92.0","1.8","1.8","180.5"
"2013-10-2","sistemaCantareira","40.1","14.3","20.7","132.6"
"2013-10-2","sistemaAltoTiete","53.7","18.5","23.3","118.6"
"2013-10-2","sistemaGuarapiranga","77.6","14.2","22.0","117.3"
"2013-10-2","sistemaCotia","86.5","14.4","21.6","119.8"
"2013-10-2","sistemaRioGrande","93.5","15.2","17.4","138.5"
"2013-10-2","sistemaRioClaro","91.9","15.0","16.8","180.5"
"2013-10-3","sistemaCantareira","40.0","1.8","22.5","132.6"
"2013-10-3","sistemaAltoTiete","53.6","0.4","23.7","118.6"
"2013-10-3","sistemaGuarapiranga","77.7","0.0","22.0","117.3"
"2013-10-3","sistemaCotia","86.9","0.0","21.6","119.8"
"2013-10-3","sistemaRioGrande","93.5","0.4","17.8","138.5"
"2013-10-3","sistemaRioClaro","91.5","2.0","18.8","180.5"
"2013-10-4","sistemaCantareira","40.0","29.6","52.1","132.6"
"2013-10-4","sistemaAltoTiete","53.8","24.4","48.1","118.6"
"2013-10-4","sistemaGuarapiranga","78.2","24.8","46.8","117.3"
"2013-10-4","sistemaCotia","87.6","18.8","40.4","119.8"
"2013-10-4","sistemaRioGrande","94.2","18.4","36.2","138.5"
"2013-10-4","sistemaRioClaro","91.8","19.4","38.2","180.5"
"2013-10-5","sistemaCantareira","40.1","1.5","53.6","132.6"
"2013-10-5","sistemaAltoTiete","53.9","2.0","50.1","118.6"
"2013-10-5","sistemaGuarapiranga","78.6","0.2","47.0","117.3"
"2013-10-5","sistemaCotia","88.2","0.2","40.6","119.8"
"2013-10-5","sistemaRioGrande","94.2","2.0","38.2","138.5"
"2013-10-5","sistemaRioClaro","92.0","4.0","42.2","180.5"
"2013-10-6","sistemaCantareira","40.1","0.1","53.6","132.6"
"2013-10-6","sistemaAltoTiete","53.9","0.3","50.4","118.6"
"2013-10-6","sistemaGuarapiranga","78.6","0.4","47.4","117.3"
"2013-10-6","sistemaCotia","88.2","0.0","40.6","119.8"
"2013-10-6","sistemaRioGrande","94.0","0.4","38.6","138.5"
"2013-10-6","sistemaRioClaro","92.4","1.8","44.0","180.5"
"2013-10-7","sistemaCantareira","40.0","0.0","53.6","132.6"
"2013-10-7","sistemaAltoTiete","53.9","0.0","50.4","118.6"
"2013-10-7","sistemaGuarapiranga","78.6","0.0","47.4","117.3"
"2013-10-7","sistemaCotia","88.2","0.4","41.0","119.8"
"2013-10-7","sistemaRioGrande","94.5","2.0","40.6","138.5"
"2013-10-7","sistemaRioClaro","92.6","1.0","45.0","180.5"
"2013-10-8","sistemaCantareira","39.8","0.2","53.8","132.6"
"2013-10-8","sistemaAltoTiete","53.8","0.6","51.0","118.6"
"2013-10-8","sistemaGuarapiranga","78.3","0.4","47.8","117.3"
"2013-10-8","sistemaCotia","88.0","0.8","41.8","119.8"
"2013-10-8","sistemaRioGrande","94.2","5.0","45.6","138.5"
"2013-10-8","sistemaRioClaro","92.3","4.2","49.2","180.5"
"2013-10-9","sistemaCantareira","39.6","0.0","53.8","132.6"
"2013-10-9","sistemaAltoTiete","53.7","0.0","51.0","118.6"
"2013-10-9","sistemaGuarapiranga","78.2","0.0","47.8","117.3"
"2013-10-9","sistemaCotia","87.3","0.0","41.8","119.8"
"2013-10-9","sistemaRioGrande","94.0","0.0","45.6","138.5"
"2013-10-9","sistemaRioClaro","91.9","0.0","49.2","180.5"
"2013-10-10","sistemaCantareira","39.4","0.0","53.8","132.6"
"2013-10-10","sistemaAltoTiete","53.7","0.0","51.0","118.6"
"2013-10-10","sistemaGuarapiranga","77.9","0.0","47.8","117.3"
"2013-10-10","sistemaCotia","87.1","0.0","41.8","119.8"
"2013-10-10","sistemaRioGrande","93.8","0.0","45.6","138.5"
"2013-10-10","sistemaRioClaro","91.5","0.0","49.2","180.5"
"2013-10-11","sistemaCantareira","39.2","0.0","53.8","132.6"
"2013-10-11","sistemaAltoTiete","53.4","0.0","51.0","118.6"
"2013-10-11","sistemaGuarapiranga","77.6","0.0","47.8","117.3"
"2013-10-11","sistemaCotia","86.9","0.0","41.8","119.8"
"2013-10-11","sistemaRioGrande","94.0","0.0","45.6","138.5"
"2013-10-11","sistemaRioClaro","91.4","0.0","49.2","180.5"
"2013-10-12","sistemaCantareira","39.0","0.0","53.8","132.6"
"2013-10-12","sistemaAltoTiete","53.2","0.0","51.0","118.6"
"2013-10-12","sistemaGuarapiranga","77.3","0.0","47.8","117.3"
"2013-10-12","sistemaCotia","86.3","0.0","41.8","119.8"
"2013-10-12","sistemaRioGrande","93.7","0.0","45.6","138.5"
"2013-10-12","sistemaRioClaro","90.8","0.0","49.2","180.5"
"2013-10-13","sistemaCantareira","38.7","0.0","53.8","132.6"
"2013-10-13","sistemaAltoTiete","53.0","0.0","51.0","118.6"
"2013-10-13","sistemaGuarapiranga","76.8","0.0","47.8","117.3"
"2013-10-13","sistemaCotia","86.1","0.0","41.8","119.8"
"2013-10-13","sistemaRioGrande","93.3","0.0","45.6","138.5"
"2013-10-13","sistemaRioClaro","90.4","0.0","49.2","180.5"
"2013-10-14","sistemaCantareira","38.5","0.0","53.8","132.6"
"2013-10-14","sistemaAltoTiete","52.9","0.0","51.0","118.6"
"2013-10-14","sistemaGuarapiranga","76.5","0.0","47.8","117.3"
"2013-10-14","sistemaCotia","85.9","0.0","41.8","119.8"
"2013-10-14","sistemaRioGrande","93.0","0.4","46.0","138.5"
"2013-10-14","sistemaRioClaro","89.9","0.0","49.2","180.5"
"2013-10-15","sistemaCantareira","38.3","0.7","54.5","132.6"
"2013-10-15","sistemaAltoTiete","52.8","5.5","56.6","118.6"
"2013-10-15","sistemaGuarapiranga","76.7","12.8","60.6","117.3"
"2013-10-15","sistemaCotia","86.1","20.0","61.8","119.8"
"2013-10-15","sistemaRioGrande","93.5","10.0","56.0","138.5"
"2013-10-15","sistemaRioClaro","89.4","12.7","61.9","180.5"
"2013-10-16","sistemaCantareira","38.2","10.8","65.3","132.6"
"2013-10-16","sistemaAltoTiete","52.6","9.0","65.5","118.6"
"2013-10-16","sistemaGuarapiranga","76.5","7.0","67.6","117.3"
"2013-10-16","sistemaCotia","86.3","5.4","67.2","119.8"
"2013-10-16","sistemaRioGrande","93.5","7.0","63.0","138.5"
"2013-10-16","sistemaRioClaro","89.1","7.9","69.8","180.5"
"2013-10-17","sistemaCantareira","38.2","14.0","79.2","132.6"
"2013-10-17","sistemaAltoTiete","52.7","15.0","80.5","118.6"
"2013-10-17","sistemaGuarapiranga","77.4","25.2","92.8","117.3"
"2013-10-17","sistemaCotia","87.6","18.0","85.2","119.8"
"2013-10-17","sistemaRioGrande","94.2","15.6","78.6","138.5"
"2013-10-17","sistemaRioClaro","90.0","30.0","99.8","180.5"
"2013-10-18","sistemaCantareira","38.1","1.6","80.8","132.6"
"2013-10-18","sistemaAltoTiete","52.7","0.0","80.5","118.6"
"2013-10-18","sistemaGuarapiranga","77.7","0.2","93.0","117.3"
"2013-10-18","sistemaCotia","87.6","0.0","85.2","119.8"
"2013-10-18","sistemaRioGrande","94.3","0.4","79.0","138.5"
"2013-10-18","sistemaRioClaro","90.3","0.2","100.0","180.5"
"2013-10-19","sistemaCantareira","38.3","21.3","102.1","132.6"
"2013-10-19","sistemaAltoTiete","52.9","6.4","87.0","118.6"
"2013-10-19","sistemaGuarapiranga","78.0","13.6","106.6","117.3"
"2013-10-19","sistemaCotia","87.8","1.6","86.8","119.8"
"2013-10-19","sistemaRioGrande","95.8","11.6","90.6","138.5"
"2013-10-19","sistemaRioClaro","93.0","49.5","149.5","180.5"
"2013-10-20","sistemaCantareira","38.3","0.1","102.2","132.6"
"2013-10-20","sistemaAltoTiete","52.8","0.0","87.0","118.6"
"2013-10-20","sistemaGuarapiranga","78.2","0.0","106.6","117.3"
"2013-10-20","sistemaCotia","87.8","0.0","86.8","119.8"
"2013-10-20","sistemaRioGrande","96.3","0.0","90.6","138.5"
"2013-10-20","sistemaRioClaro","93.1","0.2","149.7","180.5"
"2013-10-21","sistemaCantareira","38.2","0.0","102.2","132.6"
"2013-10-21","sistemaAltoTiete","52.8","0.0","87.0","118.6"
"2013-10-21","sistemaGuarapiranga","78.2","0.0","106.6","117.3"
"2013-10-21","sistemaCotia","87.3","0.0","86.8","119.8"
"2013-10-21","sistemaRioGrande","96.1","0.2","90.8","138.5"
"2013-10-21","sistemaRioClaro","93.1","0.0","149.7","180.5"
"2013-10-22","sistemaCantareira","38.1","6.6","108.9","132.6"
"2013-10-22","sistemaAltoTiete","52.8","12.9","99.8","118.6"
"2013-10-22","sistemaGuarapiranga","77.9","0.2","106.8","117.3"
"2013-10-22","sistemaCotia","87.3","0.0","86.8","119.8"
"2013-10-22","sistemaRioGrande","96.0","1.2","92.0","138.5"
"2013-10-22","sistemaRioClaro","93.1","13.0","162.7","180.5"
"2013-10-23","sistemaCantareira","38.1","1.3","110.1","132.6"
"2013-10-23","sistemaAltoTiete","52.7","0.0","99.8","118.6"
"2013-10-23","sistemaGuarapiranga","77.7","0.0","106.8","117.3"
"2013-10-23","sistemaCotia","86.9","0.0","86.8","119.8"
"2013-10-23","sistemaRioGrande","96.3","0.2","92.2","138.5"
"2013-10-23","sistemaRioClaro","93.1","0.0","162.7","180.5"
"2013-10-24","sistemaCantareira","38.0","9.3","119.4","132.6"
"2013-10-24","sistemaAltoTiete","52.6","0.0","99.8","118.6"
"2013-10-24","sistemaGuarapiranga","77.4","5.6","112.4","117.3"
"2013-10-24","sistemaCotia","86.7","0.0","86.8","119.8"
"2013-10-24","sistemaRioGrande","96.8","25.0","117.2","138.5"
"2013-10-24","sistemaRioClaro","92.9","16.1","178.8","180.5"
"2013-10-25","sistemaCantareira","37.9","0.2","119.6","132.6"
"2013-10-25","sistemaAltoTiete","52.5","0.1","99.9","118.6"
"2013-10-25","sistemaGuarapiranga","77.3","3.2","115.6","117.3"
"2013-10-25","sistemaCotia","87.3","8.2","95.0","119.8"
"2013-10-25","sistemaRioGrande","96.3","0.8","118.0","138.5"
"2013-10-25","sistemaRioClaro","92.9","4.2","183.0","180.5"
"2013-10-26","sistemaCantareira","37.8","0.2","119.8","132.6"
"2013-10-26","sistemaAltoTiete","52.2","0.1","100.0","118.6"
"2013-10-26","sistemaGuarapiranga","77.0","0.4","116.0","117.3"
"2013-10-26","sistemaCotia","87.1","1.0","96.0","119.8"
"2013-10-26","sistemaRioGrande","96.1","5.0","123.0","138.5"
"2013-10-26","sistemaRioClaro","93.7","5.0","188.0","180.5"
"2013-10-27","sistemaCantareira","37.6","0.1","119.8","132.6"
"2013-10-27","sistemaAltoTiete","52.0","1.4","101.4","118.6"
"2013-10-27","sistemaGuarapiranga","76.7","0.2","116.2","117.3"
"2013-10-27","sistemaCotia","86.9","0.0","96.0","119.8"
"2013-10-27","sistemaRioGrande","95.6","0.0","123.0","138.5"
"2013-10-27","sistemaRioClaro","93.7","1.2","189.2","180.5"
"2013-10-28","sistemaCantareira","37.4","3.3","123.2","132.6"
"2013-10-28","sistemaAltoTiete","51.9","0.4","101.7","118.6"
"2013-10-28","sistemaGuarapiranga","76.7","0.0","116.2","117.3"
"2013-10-28","sistemaCotia","86.7","0.2","96.2","119.8"
"2013-10-28","sistemaRioGrande","95.1","14.8","137.8","138.5"
"2013-10-28","sistemaRioClaro","94.1","6.4","195.6","180.5"
"2013-10-29","sistemaCantareira","37.2","0.0","123.2","132.6"
"2013-10-29","sistemaAltoTiete","51.7","0.4","102.1","118.6"
"2013-10-29","sistemaGuarapiranga","76.4","0.0","116.2","117.3"
"2013-10-29","sistemaCotia","86.5","0.0","96.2","119.8"
"2013-10-29","sistemaRioGrande","94.8","0.0","137.8","138.5"
"2013-10-29","sistemaRioClaro","93.9","2.1","197.7","180.5"
"2013-10-30","sistemaCantareira","37.0","0.0","123.2","132.6"
"2013-10-30","sistemaAltoTiete","51.5","0.0","102.1","118.6"
"2013-10-30","sistemaGuarapiranga","76.1","0.0","116.2","117.3"
"2013-10-30","sistemaCotia","86.1","0.0","96.2","119.8"
"2013-10-30","sistemaRioGrande","94.5","0.0","137.8","138.5"
"2013-10-30","sistemaRioClaro","93.8","0.0","197.7","180.5"
"2013-10-31","sistemaCantareira","36.8","0.3","123.4","132.6"
"2013-10-31","sistemaAltoTiete","51.2","0.0","102.1","118.6"
"2013-10-31","sistemaGuarapiranga","75.8","0.0","116.2","117.3"
"2013-10-31","sistemaCotia","85.5","0.0","96.2","119.8"
"2013-10-31","sistemaRioGrande","93.8","0.0","137.8","138.5"
"2013-10-31","sistemaRioClaro","93.4","0.0","197.7","180.5"
"2013-11-1","sistemaCantareira","36.6","0.0","0.0","163.8"
"2013-11-1","sistemaAltoTiete","51.1","0.0","0.0","130.6"
"2013-11-1","sistemaGuarapiranga","75.3","0.0","0.0","125.0"
"2013-11-1","sistemaCotia","85.1","0.0","0.0","132.3"
"2013-11-1","sistemaRioGrande","93.3","0.0","0.0","141.5"
"2013-11-1","sistemaRioClaro","93.0","0.0","0.0","196.3"
"2013-11-2","sistemaCantareira","36.3","0.0","0.0","163.8"
"2013-11-2","sistemaAltoTiete","50.8","0.0","0.0","130.6"
"2013-11-2","sistemaGuarapiranga","74.9","1.8","1.8","125.0"
"2013-11-2","sistemaCotia","84.9","0.0","0.0","132.3"
"2013-11-2","sistemaRioGrande","92.7","0.0","0.0","141.5"
"2013-11-2","sistemaRioClaro","92.7","0.0","0.0","196.3"
"2013-11-3","sistemaCantareira","36.1","0.0","0.0","163.8"
"2013-11-3","sistemaAltoTiete","50.6","0.0","0.0","130.6"
"2013-11-3","sistemaGuarapiranga","74.6","0.0","1.8","125.0"
"2013-11-3","sistemaCotia","84.6","0.0","0.0","132.3"
"2013-11-3","sistemaRioGrande","92.0","0.0","0.0","141.5"
"2013-11-3","sistemaRioClaro","92.2","0.0","0.0","196.3"
"2013-11-4","sistemaCantareira","35.8","0.0","0.0","163.8"
"2013-11-4","sistemaAltoTiete","50.4","0.0","0.0","130.6"
"2013-11-4","sistemaGuarapiranga","74.3","0.0","1.8","125.0"
"2013-11-4","sistemaCotia","84.2","0.0","0.0","132.3"
"2013-11-4","sistemaRioGrande","91.9","0.0","0.0","141.5"
"2013-11-4","sistemaRioClaro","91.6","0.0","0.0","196.3"
"2013-11-5","sistemaCantareira","35.6","15.8","15.8","163.8"
"2013-11-5","sistemaAltoTiete","50.4","17.7","17.7","130.6"
"2013-11-5","sistemaGuarapiranga","74.4","33.2","35.0","125.0"
"2013-11-5","sistemaCotia","84.9","13.6","13.6","132.3"
"2013-11-5","sistemaRioGrande","92.7","30.8","30.8","141.5"
"2013-11-5","sistemaRioClaro","92.2","34.0","34.0","196.3"
"2013-11-6","sistemaCantareira","35.6","0.2","16.0","163.8"
"2013-11-6","sistemaAltoTiete","50.4","0.7","18.4","130.6"
"2013-11-6","sistemaGuarapiranga","74.3","0.0","35.0","125.0"
"2013-11-6","sistemaCotia","84.4","0.2","13.8","132.3"
"2013-11-6","sistemaRioGrande","93.2","2.0","32.8","141.5"
"2013-11-6","sistemaRioClaro","92.4","7.2","41.2","196.3"
"2013-11-7","sistemaCantareira","35.6","7.1","23.1","163.8"
"2013-11-7","sistemaAltoTiete","50.5","9.9","28.3","130.6"
"2013-11-7","sistemaGuarapiranga","74.3","5.6","40.6","125.0"
"2013-11-7","sistemaCotia","84.4","4.4","18.2","132.3"
"2013-11-7","sistemaRioGrande","93.3","10.4","43.2","141.5"
"2013-11-7","sistemaRioClaro","92.7","14.0","55.2","196.3"
"2013-11-8","sistemaCantareira","35.4","0.5","23.6","163.8"
"2013-11-8","sistemaAltoTiete","50.5","2.6","30.8","130.6"
"2013-11-8","sistemaGuarapiranga","74.3","0.2","40.8","125.0"
"2013-11-8","sistemaCotia","84.2","2.0","20.2","132.3"
"2013-11-8","sistemaRioGrande","93.3","0.4","43.6","141.5"
"2013-11-8","sistemaRioClaro","93.0","0.8","56.0","196.3"
"2013-11-9","sistemaCantareira","35.1","0.0","23.6","163.8"
"2013-11-9","sistemaAltoTiete","50.4","0.0","30.8","130.6"
"2013-11-9","sistemaGuarapiranga","74.1","0.0","40.8","125.0"
"2013-11-9","sistemaCotia","84.0","0.2","20.4","132.3"
"2013-11-9","sistemaRioGrande","93.0","0.0","43.6","141.5"
"2013-11-9","sistemaRioClaro","92.9","0.0","56.0","196.3"
"2013-11-10","sistemaCantareira","34.9","0.0","23.6","163.8"
"2013-11-10","sistemaAltoTiete","50.3","0.1","30.9","130.6"
"2013-11-10","sistemaGuarapiranga","73.8","0.0","40.8","125.0"
"2013-11-10","sistemaCotia","83.6","0.0","20.4","132.3"
"2013-11-10","sistemaRioGrande","92.5","0.0","43.6","141.5"
"2013-11-10","sistemaRioClaro","92.7","0.0","56.0","196.3"
"2013-11-11","sistemaCantareira","34.6","0.0","23.6","163.8"
"2013-11-11","sistemaAltoTiete","50.0","0.0","31.0","130.6"
"2013-11-11","sistemaGuarapiranga","73.5","0.0","40.8","125.0"
"2013-11-11","sistemaCotia","83.4","0.0","20.4","132.3"
"2013-11-11","sistemaRioGrande","92.0","0.0","43.6","141.5"
"2013-11-11","sistemaRioClaro","92.3","0.0","56.0","196.3"
"2013-11-12","sistemaCantareira","34.4","0.0","23.6","163.8"
"2013-11-12","sistemaAltoTiete","49.8","0.0","31.0","130.6"
"2013-11-12","sistemaGuarapiranga","73.1","0.0","40.8","125.0"
"2013-11-12","sistemaCotia","83.0","0.0","20.4","132.3"
"2013-11-12","sistemaRioGrande","91.4","0.0","43.6","141.5"
"2013-11-12","sistemaRioClaro","91.8","0.0","56.0","196.3"
"2013-11-13","sistemaCantareira","34.2","0.3","23.9","163.8"
"2013-11-13","sistemaAltoTiete","49.5","0.1","31.0","130.6"
"2013-11-13","sistemaGuarapiranga","72.7","0.0","40.8","125.0"
"2013-11-13","sistemaCotia","82.6","0.0","20.4","132.3"
"2013-11-13","sistemaRioGrande","90.8","1.6","45.2","141.5"
"2013-11-13","sistemaRioClaro","91.2","0.0","56.0","196.3"
"2013-11-14","sistemaCantareira","33.9","0.0","23.9","163.8"
"2013-11-14","sistemaAltoTiete","49.3","0.0","31.1","130.6"
"2013-11-14","sistemaGuarapiranga","72.2","0.0","40.8","125.0"
"2013-11-14","sistemaCotia","82.2","0.0","20.4","132.3"
"2013-11-14","sistemaRioGrande","90.1","0.0","45.2","141.5"
"2013-11-14","sistemaRioClaro","90.6","0.5","56.5","196.3"
"2013-11-15","sistemaCantareira","33.5","0.0","23.9","163.8"
"2013-11-15","sistemaAltoTiete","49.0","0.0","31.1","130.6"
"2013-11-15","sistemaGuarapiranga","71.6","0.0","40.8","125.0"
"2013-11-15","sistemaCotia","81.8","0.2","20.6","132.3"
"2013-11-15","sistemaRioGrande","89.8","0.0","45.2","141.5"
"2013-11-15","sistemaRioClaro","90.0","0.0","56.5","196.3"
"2013-11-16","sistemaCantareira","33.3","1.6","25.5","163.8"
"2013-11-16","sistemaAltoTiete","48.8","3.9","35.0","130.6"
"2013-11-16","sistemaGuarapiranga","71.0","0.0","40.8","125.0"
"2013-11-16","sistemaCotia","81.4","0.0","20.6","132.3"
"2013-11-16","sistemaRioGrande","89.3","0.0","45.2","141.5"
"2013-11-16","sistemaRioClaro","89.5","0.0","56.5","196.3"
"2013-11-17","sistemaCantareira","33.2","21.4","46.9","163.8"
"2013-11-17","sistemaAltoTiete","48.8","17.1","52.2","130.6"
"2013-11-17","sistemaGuarapiranga","71.6","39.0","79.8","125.0"
"2013-11-17","sistemaCotia","81.8","15.2","35.8","132.3"
"2013-11-17","sistemaRioGrande","90.6","49.2","94.4","141.5"
"2013-11-17","sistemaRioClaro","89.0","17.5","74.0","196.3"
"2013-11-18","sistemaCantareira","32.9","0.6","47.5","163.8"
"2013-11-18","sistemaAltoTiete","48.7","3.3","55.4","130.6"
"2013-11-18","sistemaGuarapiranga","71.6","2.4","82.2","125.0"
"2013-11-18","sistemaCotia","81.6","2.0","37.8","132.3"
"2013-11-18","sistemaRioGrande","91.4","4.8","99.2","141.5"
"2013-11-18","sistemaRioClaro","89.0","8.8","82.8","196.3"
"2013-11-19","sistemaCantareira","32.7","0.3","47.7","163.8"
"2013-11-19","sistemaAltoTiete","48.5","0.2","55.6","130.6"
"2013-11-19","sistemaGuarapiranga","71.5","0.0","82.2","125.0"
"2013-11-19","sistemaCotia","81.4","0.0","37.8","132.3"
"2013-11-19","sistemaRioGrande","91.4","0.0","99.2","141.5"
"2013-11-19","sistemaRioClaro","89.0","1.0","83.8","196.3"
"2013-11-20","sistemaCantareira","32.5","1.8","49.5","163.8"
"2013-11-20","sistemaAltoTiete","48.4","3.6","59.2","130.6"
"2013-11-20","sistemaGuarapiranga","71.5","5.6","87.8","125.0"
"2013-11-20","sistemaCotia","81.0","1.2","39.0","132.3"
"2013-11-20","sistemaRioGrande","91.2","1.4","100.6","141.5"
"2013-11-20","sistemaRioClaro","88.7","0.0","83.8","196.3"
"2013-11-21","sistemaCantareira","32.2","1.6","51.2","163.8"
"2013-11-21","sistemaAltoTiete","48.2","0.0","59.2","130.6"
"2013-11-21","sistemaGuarapiranga","71.0","0.4","88.2","125.0"
"2013-11-21","sistemaCotia","80.6","1.0","40.0","132.3"
"2013-11-21","sistemaRioGrande","91.7","6.6","107.2","141.5"
"2013-11-21","sistemaRioClaro","88.0","0.0","83.8","196.3"
"2013-11-22","sistemaCantareira","32.0","3.0","54.2","163.8"
"2013-11-22","sistemaAltoTiete","48.3","22.0","81.2","130.6"
"2013-11-22","sistemaGuarapiranga","71.3","19.6","107.8","125.0"
"2013-11-22","sistemaCotia","80.8","9.4","49.4","132.3"
"2013-11-22","sistemaRioGrande","92.0","13.2","120.4","141.5"
"2013-11-22","sistemaRioClaro","87.5","8.5","92.3","196.3"
"2013-11-23","sistemaCantareira","31.8","9.9","64.0","163.8"
"2013-11-23","sistemaAltoTiete","48.5","12.3","93.5","130.6"
"2013-11-23","sistemaGuarapiranga","71.6","4.8","112.6","125.0"
"2013-11-23","sistemaCotia","81.2","8.8","58.2","132.3"
"2013-11-23","sistemaRioGrande","93.3","20.8","141.2","141.5"
"2013-11-23","sistemaRioClaro","91.4","49.8","142.1","196.3"
"2013-11-24","sistemaCantareira","31.7","7.0","71.0","163.8"
"2013-11-24","sistemaAltoTiete","48.8","9.6","103.1","130.6"
"2013-11-24","sistemaGuarapiranga","72.4","7.6","120.2","125.0"
"2013-11-24","sistemaCotia","82.0","7.0","65.2","132.3"
"2013-11-24","sistemaRioGrande","95.3","27.2","168.4","141.5"
"2013-11-24","sistemaRioClaro","91.5","8.0","150.1","196.3"
"2013-11-25","sistemaCantareira","31.7","5.9","77.0","163.8"
"2013-11-25","sistemaAltoTiete","49.1","5.1","108.1","130.6"
"2013-11-25","sistemaGuarapiranga","73.1","3.8","124.0","125.0"
"2013-11-25","sistemaCotia","82.4","5.0","70.2","132.3"
"2013-11-25","sistemaRioGrande","96.6","2.5","170.9","141.5"
"2013-11-25","sistemaRioClaro","92.0","2.0","152.1","196.3"
"2013-11-26","sistemaCantareira","31.7","11.1","88.1","163.8"
"2013-11-26","sistemaAltoTiete","49.4","5.9","114.0","130.6"
"2013-11-26","sistemaGuarapiranga","74.9","3.2","127.2","125.0"
"2013-11-26","sistemaCotia","82.6","1.2","71.4","132.3"
"2013-11-26","sistemaRioGrande","97.0","2.4","173.3","141.5"
"2013-11-26","sistemaRioClaro","92.0","8.0","160.1","196.3"
"2013-11-27","sistemaCantareira","31.7","4.6","92.7","163.8"
"2013-11-27","sistemaAltoTiete","49.5","5.7","119.8","130.6"
"2013-11-27","sistemaGuarapiranga","76.2","1.6","128.8","125.0"
"2013-11-27","sistemaCotia","82.8","3.8","75.2","132.3"
"2013-11-27","sistemaRioGrande","96.8","1.2","174.5","141.5"
"2013-11-27","sistemaRioClaro","93.4","45.0","205.1","196.3"
"2013-11-28","sistemaCantareira","31.8","4.0","96.7","163.8"
"2013-11-28","sistemaAltoTiete","49.5","0.0","119.8","130.6"
"2013-11-28","sistemaGuarapiranga","76.7","0.0","128.8","125.0"
"2013-11-28","sistemaCotia","82.4","0.0","75.2","132.3"
"2013-11-28","sistemaRioGrande","96.6","0.0","174.5","141.5"
"2013-11-28","sistemaRioClaro","93.5","2.0","207.1","196.3"
"2013-11-29","sistemaCantareira","31.9","0.4","97.0","163.8"
"2013-11-29","sistemaAltoTiete","49.3","0.0","119.8","130.6"
"2013-11-29","sistemaGuarapiranga","76.5","0.0","128.8","125.0"
"2013-11-29","sistemaCotia","82.4","0.0","75.2","132.3"
"2013-11-29","sistemaRioGrande","96.3","0.0","174.5","141.5"
"2013-11-29","sistemaRioClaro","94.1","0.2","207.3","196.3"
"2013-11-30","sistemaCantareira","31.8","0.0","97.0","163.8"
"2013-11-30","sistemaAltoTiete","49.3","0.4","120.1","130.6"
"2013-11-30","sistemaGuarapiranga","76.4","0.2","129.0","125.0"
"2013-11-30","sistemaCotia","82.4","0.2","75.4","132.3"
"2013-11-30","sistemaRioGrande","96.0","1.2","175.7","141.5"
"2013-11-30","sistemaRioClaro","93.7","1.5","208.8","196.3"
"2013-12-1","sistemaCantareira","31.7","0.2","0.2","226.8"
"2013-12-1","sistemaAltoTiete","49.1","0.4","0.4","193.5"
"2013-12-1","sistemaGuarapiranga","76.1","1.0","1.0","176.2"
"2013-12-1","sistemaCotia","82.0","0.6","0.6","177.1"
"2013-12-1","sistemaRioGrande","95.6","3.4","3.4","194.5"
"2013-12-1","sistemaRioClaro","93.4","3.2","3.2","261.6"
"2013-12-2","sistemaCantareira","31.5","0.0","0.2","226.8"
"2013-12-2","sistemaAltoTiete","49.2","3.6","4.0","193.5"
"2013-12-2","sistemaGuarapiranga","76.1","1.4","2.4","176.2"
"2013-12-2","sistemaCotia","81.8","2.2","2.8","177.1"
"2013-12-2","sistemaRioGrande","95.5","8.6","12.0","194.5"
"2013-12-2","sistemaRioClaro","95.5","21.0","24.2","261.6"
"2013-12-3","sistemaCantareira","31.5","4.9","5.1","226.8"
"2013-12-3","sistemaAltoTiete","49.2","35.6","39.5","193.5"
"2013-12-3","sistemaGuarapiranga","76.4","1.4","3.8","176.2"
"2013-12-3","sistemaCotia","81.4","0.2","3.0","177.1"
"2013-12-3","sistemaRioGrande","95.1","1.2","13.2","194.5"
"2013-12-3","sistemaRioClaro","96.4","28.0","52.2","261.6"
"2013-12-4","sistemaCantareira","31.4","0.1","5.2","226.8"
"2013-12-4","sistemaAltoTiete","49.2","0.0","39.5","193.5"
"2013-12-4","sistemaGuarapiranga","76.2","0.0","3.8","176.2"
"2013-12-4","sistemaCotia","81.0","0.0","3.0","177.1"
